hp_x0,hp_x1,hp_x2,hp_x3,hp_x4,hp_x5,metric_valid_error,metric_train_error,metric_runtime,metric_elapsed_time,metric_latency,metric_flops,metric_params
avg_pool_3x3,skip_connect,nor_conv_3x3,skip_connect,nor_conv_1x1,nor_conv_3x3,0.31795,0.017439999,22.807726,4561.534,0.015172846,82.49994,0.593236
avg_pool_3x3,skip_connect,nor_conv_3x3,skip_connect,nor_conv_1x1,skip_connect,0.4197,0.34846,17.464014,3492.8088,0.014383475,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,skip_connect,nor_conv_1x1,nor_conv_1x1,0.33265,0.062299997,21.459532,4291.8975,0.017929673,51.04266,0.378196
avg_pool_3x3,skip_connect,nor_conv_3x3,skip_connect,nor_conv_1x1,none,0.3764,0.24116,17.484932,3496.9834,0.014227761,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,skip_connect,none,avg_pool_3x3,0.4449,0.36894,15.557522,3111.5083,0.011624186,43.17834,0.322196
avg_pool_3x3,skip_connect,nor_conv_3x3,skip_connect,none,nor_conv_3x3,0.3208,0.019,18.981176,3796.2395,0.0143824555,78.56778,0.565236
avg_pool_3x3,skip_connect,nor_conv_3x3,skip_connect,none,skip_connect,0.4106,0.33446997,13.613212,2722.6423,0.009378963,43.17834,0.322196
avg_pool_3x3,skip_connect,nor_conv_3x3,skip_connect,none,nor_conv_1x1,0.3396,0.07368,17.931873,3586.3767,0.015072789,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,skip_connect,none,none,0.4174,0.36304,14.200837,2840.1711,0.0112618515,43.17834,0.322196
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,0.4508,0.39634,20.442856,4088.574,0.013790356,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,0.3507,0.0391,23.45526,4691.0503,0.014497373,82.49994,0.593236
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,0.439,0.37642002,18.970343,3794.0789,0.013046397,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,0.3579,0.07034,22.171478,4434.288,0.01628975,51.04266,0.378196
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,none,0.3874,0.23376,18.33964,3667.9226,0.016000245,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,0.3625,0.1532,23.821396,4764.268,0.017147236,82.49994,0.593236
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,0.307,0.0161,27.841877,5568.3667,0.01669598,117.88938,0.836276
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,0.336,0.10954,22.699387,4539.8794,0.016122721,82.49994,0.593236
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,0.3267,0.04388,25.302233,5060.4487,0.02009625,86.4321,0.621236
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,none,0.331,0.118760005,22.263918,4452.7876,0.015148401,82.49994,0.593236
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,0.4309,0.37158,19.098234,3819.6396,0.013636351,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,0.3216,0.0206,22.14618,4429.241,0.017430076,82.49994,0.593236
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,skip_connect,skip_connect,0.4204,0.35358,16.654636,3330.922,0.013505887,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,skip_connect,nor_conv_1x1,0.3452,0.05008,20.352964,4070.5962,0.014698293,51.04266,0.378196
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,skip_connect,none,0.3717,0.20674,17.03247,3406.4941,0.0147788925,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,0.35475,0.15479,23.187275,4637.4575,0.016562078,51.04266,0.378196
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,0.3068,0.0206,25.390362,5078.0664,0.019237332,86.4321,0.621236
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,0.3353,0.11106,21.520187,4304.0415,0.01566675,51.04266,0.378196
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,0.3274,0.06444,24.677174,4935.4414,0.017154071,54.97482,0.406196
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,none,0.3557,0.20142,21.652048,4330.4146,0.017558945,51.04266,0.378196
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,none,avg_pool_3x3,0.355,0.14472,19.571518,3914.3064,0.014406156,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,none,nor_conv_3x3,0.3113,0.02644,23.29245,4658.495,0.016164776,82.49994,0.593236
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,none,skip_connect,0.3358,0.10984,17.85153,3570.3098,0.013151703,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,none,nor_conv_1x1,0.3291,0.07796,21.819555,4363.912,0.017662816,51.04266,0.378196
avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,none,none,0.381,0.28726,17.927422,3585.4875,0.013591104,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,none,avg_pool_3x3,avg_pool_3x3,0.5079,0.46784,17.070942,3414.195,0.0134528475,43.17834,0.322196
avg_pool_3x3,skip_connect,nor_conv_3x3,none,avg_pool_3x3,nor_conv_3x3,0.3504,0.04694,20.20499,4041.0056,0.015238974,78.56778,0.565236
avg_pool_3x3,skip_connect,nor_conv_3x3,none,avg_pool_3x3,skip_connect,0.448,0.38278,15.344116,3068.831,0.011757957,43.17834,0.322196
avg_pool_3x3,skip_connect,nor_conv_3x3,none,avg_pool_3x3,nor_conv_1x1,0.36515,0.08719,18.734037,3746.8137,0.014099651,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,none,avg_pool_3x3,none,0.6087,0.56054,15.851718,3170.3484,0.0109555675,43.17834,0.322196
avg_pool_3x3,skip_connect,nor_conv_3x3,none,nor_conv_3x3,avg_pool_3x3,0.4173,0.24562,20.33172,4066.3481,0.015100771,78.56778,0.565236
avg_pool_3x3,skip_connect,nor_conv_3x3,none,nor_conv_3x3,nor_conv_3x3,0.3164,0.02466,23.32269,4664.5425,0.016734958,113.95722,0.808276
avg_pool_3x3,skip_connect,nor_conv_3x3,none,nor_conv_3x3,skip_connect,0.3578,0.16602,18.40026,3680.0427,0.011616614,78.56778,0.565236
avg_pool_3x3,skip_connect,nor_conv_3x3,none,nor_conv_3x3,nor_conv_1x1,0.32235003,0.05659,21.983177,4396.635,0.013836516,82.49994,0.593236
avg_pool_3x3,skip_connect,nor_conv_3x3,none,nor_conv_3x3,none,0.4347,0.26508,18.956434,3791.2957,0.014060148,78.56778,0.565236
avg_pool_3x3,skip_connect,nor_conv_3x3,none,skip_connect,avg_pool_3x3,0.4983,0.4476,15.113145,3022.6238,0.01327059,43.17834,0.322196
avg_pool_3x3,skip_connect,nor_conv_3x3,none,skip_connect,nor_conv_3x3,0.3316,0.02824,18.07209,3614.4148,0.012037641,78.56778,0.565236
avg_pool_3x3,skip_connect,nor_conv_3x3,none,skip_connect,skip_connect,0.4237,0.34918,12.957615,2591.522,0.011545292,43.17834,0.322196
avg_pool_3x3,skip_connect,nor_conv_3x3,none,skip_connect,nor_conv_1x1,0.3524,0.06932,17.351158,3470.2266,0.013744037,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,none,skip_connect,none,0.5324,0.48112,13.705229,2741.0474,0.0108278375,43.17834,0.322196
avg_pool_3x3,skip_connect,nor_conv_3x3,none,nor_conv_1x1,avg_pool_3x3,0.4431,0.27198,19.105188,3821.0422,0.013154904,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,none,nor_conv_1x1,nor_conv_3x3,0.3158,0.03596,22.783968,4556.7944,0.016576026,82.49994,0.593236
avg_pool_3x3,skip_connect,nor_conv_3x3,none,nor_conv_1x1,skip_connect,0.36065,0.16604,17.589766,3517.9575,0.015096962,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,none,nor_conv_1x1,nor_conv_1x1,0.3285,0.07504,21.48349,4296.691,0.016358363,51.04266,0.378196
avg_pool_3x3,skip_connect,nor_conv_3x3,none,nor_conv_1x1,none,0.5022,0.38296,17.914892,3582.9722,0.013426781,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,none,none,avg_pool_3x3,0.4436,0.27763999,15.851067,3170.2146,0.012679126,43.17834,0.322196
avg_pool_3x3,skip_connect,nor_conv_3x3,none,none,nor_conv_3x3,0.3227,0.04928,18.765043,3753.015,0.014014067,78.56778,0.565236
avg_pool_3x3,skip_connect,nor_conv_3x3,none,none,skip_connect,0.35785002,0.16095,13.919135,2783.8335,0.011688153,43.17834,0.322196
avg_pool_3x3,skip_connect,nor_conv_3x3,none,none,nor_conv_1x1,0.3394,0.12753999,17.746304,3549.265,0.014380323,47.1105,0.350196
avg_pool_3x3,skip_connect,nor_conv_3x3,none,none,none,0.99,0.99,14.117792,2823.5527,0.0124908555,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,0.89985,0.89497995,13.81152,2762.3044,0.008292781,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,0.4329,0.38272,17.40053,3480.1133,0.011666567,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,0.8959,0.88046,11.54721,2309.4414,0.008943121,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,0.5111,0.46866,15.816404,3163.281,0.010829621,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,avg_pool_3x3,none,0.59105,0.55772,12.463397,2492.6768,0.008901013,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,0.6108,0.59162,16.535124,3307.0283,0.010440103,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,0.3605,0.1621,20.87768,4175.536,0.014067663,78.56778,0.565236
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,nor_conv_3x3,skip_connect,0.5927,0.57926,14.76924,2953.8533,0.01084284,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,0.3778,0.1897,18.916039,3783.204,0.012586687,47.1105,0.350196
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,nor_conv_3x3,none,0.4263,0.24756,15.51177,3102.3477,0.013116801,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,skip_connect,avg_pool_3x3,0.8998,0.90184,11.492068,2298.4158,0.008796608,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,skip_connect,nor_conv_3x3,0.4188,0.36322,15.108874,3021.777,0.011635935,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,skip_connect,skip_connect,0.8894,0.87636,9.854098,1970.8236,0.007466718,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,skip_connect,nor_conv_1x1,0.4987,0.45976,13.428219,2685.6443,0.010825329,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,skip_connect,none,0.5563,0.51894,10.039776,2007.9578,0.009130659,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,0.6447,0.62397,15.856402,3171.286,0.010690305,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,0.3593,0.17046,18.870207,3774.0342,0.0137746595,47.1105,0.350196
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,nor_conv_1x1,skip_connect,0.6238,0.60081,13.56256,2712.5046,0.011727214,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,0.4051,0.25468,17.674932,3534.9958,0.013787583,15.65322,0.135156
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,nor_conv_1x1,none,0.4549,0.32444,14.588733,2917.7415,0.012361306,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,none,avg_pool_3x3,0.7085,0.70314,11.992989,2398.5996,0.008401262,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,none,nor_conv_3x3,0.3484,0.15758,15.560059,3112.0117,0.012101133,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,none,skip_connect,0.6548,0.65106,9.991302,1998.2618,0.00907063,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,none,nor_conv_1x1,0.4029,0.24794,13.693106,2738.6228,0.012134592,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,none,none,0.5326,0.4804,10.83793,2167.5828,0.009488141,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,0.5701,0.5453,17.241608,3448.3264,0.01338103,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,0.3623,0.14892,20.17533,4035.061,0.01330928,78.56778,0.565236
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,avg_pool_3x3,skip_connect,0.56340003,0.54227,14.615687,2923.141,0.01017397,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,0.3644,0.15858,19.039476,3807.9001,0.013620641,47.1105,0.350196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,avg_pool_3x3,none,0.3665,0.14824,15.487861,3097.5708,0.012335848,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,0.4398,0.36632,19.860071,3972.019,0.013800758,78.56778,0.565236
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3,0.3222,0.0681,24.404295,4880.859,0.016596198,113.95722,0.808276
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,nor_conv_3x3,skip_connect,0.4068,0.31948,17.83333,3566.6616,0.014178078,78.56778,0.565236
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,0.3115,0.06808,22.756142,4551.228,0.016525945,82.49994,0.593236
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,nor_conv_3x3,none,0.3232,0.06908,19.11947,3823.8875,0.012649779,78.56778,0.565236
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,skip_connect,avg_pool_3x3,0.5706,0.55142,14.902957,2980.5986,0.011648814,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,skip_connect,nor_conv_3x3,0.3437,0.10478,17.701767,3540.346,0.013503648,78.56778,0.565236
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,skip_connect,skip_connect,0.5498,0.52346,12.646409,2529.2817,0.010876103,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,skip_connect,nor_conv_1x1,0.3427,0.11966,16.420872,3284.1787,0.012504507,47.1105,0.350196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,skip_connect,none,0.3409,0.10934,13.142102,2628.4185,0.011762341,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,0.4294,0.37412,19.038969,3807.8003,0.014417326,47.1105,0.350196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,0.3259,0.07832,22.016632,4403.3213,0.015442815,82.49994,0.593236
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,nor_conv_1x1,skip_connect,0.4092,0.3315,16.487535,3297.5095,0.014948518,47.1105,0.350196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,0.3251,0.07895,20.918001,4183.596,0.015087498,51.04266,0.378196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,nor_conv_1x1,none,0.32424998,0.080620006,17.323742,3464.7463,0.015241702,47.1105,0.350196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,none,avg_pool_3x3,0.4228,0.36474,15.53359,3106.7231,0.010955546,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,none,nor_conv_3x3,0.3272,0.07631,18.432444,3686.485,0.014743765,78.56778,0.565236
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,none,skip_connect,0.40495002,0.32872,13.0615015,2612.3037,0.010263456,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,none,nor_conv_1x1,0.3219,0.08408,17.204248,3440.8555,0.012400429,47.1105,0.350196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,none,none,0.3301,0.09536,13.784465,2756.8884,0.0123581225,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,skip_connect,avg_pool_3x3,avg_pool_3x3,0.89725,0.89259005,11.94064,2388.1309,0.008055938,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,skip_connect,avg_pool_3x3,nor_conv_3x3,0.4263,0.34902,14.746618,2949.3198,0.012323154,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,skip_connect,avg_pool_3x3,skip_connect,0.8948,0.88194,9.859894,1971.9742,0.008586164,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,skip_connect,avg_pool_3x3,nor_conv_1x1,0.491,0.43858,13.445359,2689.067,0.009123855,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,skip_connect,avg_pool_3x3,none,0.5021,0.4727,9.588422,1917.681,0.008591745,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,skip_connect,nor_conv_3x3,avg_pool_3x3,0.6047,0.58258,15.421603,3084.3252,0.0105963815,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,skip_connect,nor_conv_3x3,nor_conv_3x3,0.33530003,0.08765,18.158752,3631.7417,0.014398549,78.56778,0.565236
avg_pool_3x3,skip_connect,skip_connect,skip_connect,nor_conv_3x3,skip_connect,0.5377,0.51766,12.638052,2527.6074,0.010761076,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,skip_connect,nor_conv_3x3,nor_conv_1x1,0.34275,0.13358,16.412285,3282.4592,0.013798118,47.1105,0.350196
avg_pool_3x3,skip_connect,skip_connect,skip_connect,nor_conv_3x3,none,0.3621,0.16435,13.132723,2626.547,0.0130125685,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,skip_connect,skip_connect,avg_pool_3x3,0.8947,0.88032,9.856838,1971.3639,0.008418172,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,skip_connect,skip_connect,nor_conv_3x3,0.4268,0.35628,13.067328,2613.4717,0.011810823,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,skip_connect,skip_connect,skip_connect,0.8903,0.87714,7.677499,1535.4985,0.007307878,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,skip_connect,skip_connect,nor_conv_1x1,0.4539,0.40314,10.974857,2194.971,0.010742788,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,skip_connect,skip_connect,none,0.4908,0.45952,8.120299,1624.0555,0.008670802,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,skip_connect,nor_conv_1x1,avg_pool_3x3,0.6364,0.6125,13.692743,2738.5435,0.010138966,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,skip_connect,nor_conv_1x1,nor_conv_3x3,0.343,0.1031,17.38098,3476.186,0.014452188,47.1105,0.350196
avg_pool_3x3,skip_connect,skip_connect,skip_connect,nor_conv_1x1,skip_connect,0.56904995,0.54420996,11.788496,2357.698,0.011335267,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,skip_connect,nor_conv_1x1,nor_conv_1x1,0.3547,0.19886,16.012732,3202.542,0.01319576,15.65322,0.135156
avg_pool_3x3,skip_connect,skip_connect,skip_connect,nor_conv_1x1,none,0.38,0.23388,12.422508,2484.5027,0.011939486,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,skip_connect,none,avg_pool_3x3,0.6743,0.66156,10.317222,2063.447,0.008549531,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,skip_connect,none,nor_conv_3x3,0.3302,0.1111,13.53437,2706.8801,0.010865245,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,skip_connect,none,skip_connect,0.6223,0.60904,8.43019,1686.0356,0.0085902875,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,skip_connect,none,nor_conv_1x1,0.3633,0.22344,12.579446,2515.888,0.012755036,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,skip_connect,none,none,0.4157,0.36616,8.819125,1763.8237,0.008878236,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,0.559,0.5235,15.218204,3043.6482,0.01024527,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,0.36275,0.16764,18.434841,3686.9639,0.013637609,47.1105,0.350196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,avg_pool_3x3,skip_connect,0.5578,0.53022003,13.749927,2749.986,0.010611402,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,0.3804,0.22744,17.261564,3452.3066,0.013519499,15.65322,0.135156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,avg_pool_3x3,none,0.3829,0.2289,13.695983,2739.1953,0.0114686135,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,0.4408,0.38256,18.455727,3691.1511,0.014239033,47.1105,0.350196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,0.3187,0.08416,22.742355,4548.473,0.016265282,82.49994,0.593236
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,nor_conv_3x3,skip_connect,0.4201,0.35252,16.654089,3330.8135,0.012957626,47.1105,0.350196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,0.3272,0.11893,20.888626,4177.7314,0.017303428,51.04266,0.378196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,nor_conv_3x3,none,0.3297,0.118829995,17.79421,3558.8386,0.013647265,47.1105,0.350196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,skip_connect,avg_pool_3x3,0.5607,0.5336,13.650842,2730.172,0.009946222,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,skip_connect,nor_conv_3x3,0.3565,0.13842,16.585617,3317.1272,0.014197372,47.1105,0.350196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,skip_connect,skip_connect,0.5381,0.50996,11.681876,2336.3767,0.010228594,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,skip_connect,nor_conv_1x1,0.3603,0.19938,15.702044,3140.4146,0.014162439,15.65322,0.135156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,skip_connect,none,0.3681,0.2065,12.17868,2435.7407,0.010815068,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,0.4685,0.41864,17.577549,3515.5159,0.013677478,15.65322,0.135156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,0.325,0.09378,21.030443,4206.0933,0.016358998,51.04266,0.378196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,nor_conv_1x1,skip_connect,0.4393,0.37493002,15.4917755,3098.3523,0.01397521,15.65322,0.135156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,0.3431,0.1794,19.867521,3973.4966,0.016852073,19.58538,0.163156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,nor_conv_1x1,none,0.3517,0.19876,16.35669,3271.338,0.014096022,15.65322,0.135156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,none,avg_pool_3x3,0.48040003,0.43394,14.037244,2807.4534,0.011192494,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,none,nor_conv_3x3,0.3208,0.09624,17.61746,3523.4873,0.015297898,47.1105,0.350196
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,none,skip_connect,0.4545,0.39352,11.369292,2273.8562,0.011525512,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,none,nor_conv_1x1,0.3542,0.22752,16.466864,3293.3708,0.013596038,15.65322,0.135156
avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,none,none,0.3706,0.26788,12.731038,2546.207,0.012266821,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,none,avg_pool_3x3,avg_pool_3x3,0.7058,0.68992,12.023276,2404.6553,0.008414322,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,none,avg_pool_3x3,nor_conv_3x3,0.3844,0.20378,15.437011,3087.402,0.011736609,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,none,avg_pool_3x3,skip_connect,0.67620003,0.66587996,10.078508,2015.6995,0.008093927,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,none,avg_pool_3x3,nor_conv_1x1,0.4233,0.29198,13.973214,2794.6426,0.010642815,11.72106,0.107156
avg_pool_3x3,skip_connect,skip_connect,none,avg_pool_3x3,none,0.6118,0.56902,10.580765,2116.1565,0.0078224875,7.7889,0.079156
avg_pool_3x3,skip_connect,skip_connect,none,nor_conv_3x3,avg_pool_3x3,0.4939,0.4445,15.275122,3055.0283,0.011334954,43.17834,0.322196
avg_pool_3x3,skip_connect,skip_connect,none,nor_conv_3x3,nor_conv_3x3,0.3424,0.14326,18.522326,3704.4565,0.014105894,78.56778,0.565236
avg_pool_3x3,skip_connect,skip_connect,none,nor_conv_3x3,skip_connect,0.42375,0.34482,13.452679,2690.5312,0.010878821,43.17834,0.322196
