hp_x0,hp_x1,hp_x2,hp_x3,hp_x4,hp_x5,metric_valid_error,metric_train_error,metric_runtime,metric_elapsed_time,metric_latency,metric_flops,metric_params
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,0.61833334,0.5853988,80.33839,16067.725,0.017997801,21.6142,0.622536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,0.5893333,0.50922215,91.97907,18395.836,0.025915861,30.46156,0.865576
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,skip_connect,0.5851667,0.5163942,76.057755,15211.533,0.020459343,21.6142,0.622536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,0.5845,0.4961569,86.87348,17374.654,0.01853044,22.59724,0.650536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,none,0.61183333,0.5595122,76.519806,15303.946,0.018677235,21.6142,0.622536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,none,avg_pool_3x3,0.62666667,0.58149636,71.48148,14296.29,0.015762266,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,none,nor_conv_3x3,0.5885,0.5147232,79.05451,15810.927,0.016178489,29.47852,0.837576
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,none,skip_connect,0.5823333,0.5132894,63.92056,12784.129,0.01820333,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,none,nor_conv_1x1,0.5735,0.47787738,74.40812,14881.638,0.018752312,21.6142,0.622536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,none,none,0.61,0.54526037,66.95743,13391.463,0.016891321,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,0.71316665,0.7102109,60.99824,12199.625,0.014044753,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,0.62616664,0.59702045,70.32059,14064.105,0.016839536,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,0.69775,0.68981874,53.833496,10766.723,0.013097823,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,0.668,0.6429268,64.74958,12949.941,0.020093132,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,avg_pool_3x3,none,0.7985,0.80183256,55.723843,11144.744,0.01748402,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,0.626,0.5832103,69.4136,13882.755,0.015319419,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_3x3,nor_conv_3x3,0.5538333,0.42431772,79.765976,15953.165,0.01962917,29.47852,0.837576
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_3x3,skip_connect,0.6181667,0.56826633,64.14276,12828.53,0.015399146,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,0.5808333,0.48325643,76.57975,15315.974,0.023211647,21.6142,0.622536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_3x3,none,0.6613333,0.6301483,63.919003,12783.79,0.015790652,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,skip_connect,avg_pool_3x3,0.71183336,0.7012162,52.85163,10570.316,0.012026834,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,skip_connect,nor_conv_3x3,0.61233336,0.5853065,64.1203,12824.038,0.015432914,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,skip_connect,skip_connect,0.6906667,0.6836717,48.619724,9723.946,0.011617136,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,skip_connect,nor_conv_1x1,0.6408333,0.6215557,60.89072,12178.129,0.015540425,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,skip_connect,none,0.78583336,0.78643703,49.555138,9911.018,0.014636827,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_1x1,avg_pool_3x3,0.633,0.58888596,67.02038,13404.09,0.0142686125,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_1x1,nor_conv_3x3,0.54983336,0.42809492,74.34464,14868.942,0.022376824,21.6142,0.622536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_1x1,skip_connect,0.61825,0.570613,60.567554,12113.49,0.014193082,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_1x1,nor_conv_1x1,0.58100003,0.49257746,73.16662,14633.348,0.018086331,13.74988,0.407496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_1x1,none,0.685,0.66856956,62.608135,12521.632,0.015345621,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,none,avg_pool_3x3,0.6336667,0.59162164,55.112347,11022.462,0.0142498175,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,none,nor_conv_3x3,0.5615,0.43930125,65.95205,13190.426,0.014313316,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,none,skip_connect,0.61233336,0.57070535,51.138477,10227.716,0.012488437,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,none,nor_conv_1x1,0.5821667,0.5020369,61.321636,12264.311,0.016751695,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,none,none,0.7075,0.7126895,50.037025,10007.418,0.014405775,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,0.66066664,0.6281147,72.05612,14411.1875,0.018451953,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,0.6,0.5282597,78.73307,15746.639,0.018620586,21.6142,0.622536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,0.6635,0.6250033,66.381096,13276.187,0.01504004,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,0.6315,0.54627883,74.00947,14801.912,0.018597484,13.74988,0.407496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,none,0.68616664,0.6608042,67.19455,13438.882,0.015341298,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,0.614,0.5706658,80.74916,16149.814,0.017841171,21.6142,0.622536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,0.54925,0.4504911,90.22565,18045.137,0.020714115,30.46156,0.865576
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,0.6188333,0.5767238,75.019295,15003.893,0.02094295,21.6142,0.622536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,0.5760833,0.4970435,86.698044,17339.627,0.01920855,22.59724,0.650536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,none,0.62366664,0.5789321,77.827415,15565.469,0.019089302,21.6142,0.622536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,0.6336667,0.6007185,66.00495,13200.9795,0.020367432,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,0.59866667,0.48101518,75.57849,15115.675,0.02051406,21.6142,0.622536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,skip_connect,skip_connect,0.63958335,0.5989684,59.712147,11942.399,0.016443681,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,skip_connect,nor_conv_1x1,0.60608333,0.5166085,69.87419,13974.816,0.01558845,13.74988,0.407496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,skip_connect,none,0.6684166,0.64220834,57.826466,11565.287,0.014224028,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,0.61083335,0.57693475,76.25625,15251.222,0.015122652,13.74988,0.407496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,0.5565,0.4586157,86.82192,17364.416,0.02339065,22.59724,0.650536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,0.61183333,0.5754186,73.265335,14653.083,0.019617565,13.74988,0.407496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,0.583,0.5004021,84.48892,16897.807,0.01919826,14.73292,0.435496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,none,0.64283335,0.612617,72.16651,14433.344,0.017821169,13.74988,0.407496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,none,avg_pool_3x3,0.6129167,0.5701582,68.27451,13654.887,0.015583348,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,none,nor_conv_3x3,0.551,0.46029004,76.78395,15356.823,0.020445084,21.6142,0.622536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,none,skip_connect,0.6193333,0.5769578,61.194508,12238.881,0.015839744,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,none,nor_conv_1x1,0.5836667,0.5271259,74.28377,14856.785,0.018843953,13.74988,0.407496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,none,none,0.6766667,0.6634014,63.26602,12653.185,0.01775028,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,avg_pool_3x3,avg_pool_3x3,0.71716666,0.68965065,61.071735,12214.322,0.011799002,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,avg_pool_3x3,nor_conv_3x3,0.6265,0.5431312,69.3161,13863.237,0.014188742,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,avg_pool_3x3,skip_connect,0.65783334,0.6280488,53.741035,10748.227,0.011575818,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,avg_pool_3x3,nor_conv_1x1,0.63983333,0.5702703,67.40476,13480.918,0.017119495,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,avg_pool_3x3,none,0.8693333,0.86071855,56.326797,11265.372,0.013521028,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,nor_conv_3x3,avg_pool_3x3,0.75925004,0.75472313,70.906494,14181.265,0.01917262,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,nor_conv_3x3,nor_conv_3x3,0.68366665,0.6592419,81.18705,16237.452,0.017008018,29.47852,0.837576
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,nor_conv_3x3,skip_connect,0.61233336,0.5808042,66.25381,13250.777,0.014569545,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,nor_conv_3x3,nor_conv_1x1,0.70233333,0.68161505,78.37637,15675.243,0.016220283,21.6142,0.622536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,nor_conv_3x3,none,0.8285,0.83634806,66.894684,13378.918,0.015408206,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,skip_connect,avg_pool_3x3,0.6969167,0.669911,55.090866,11018.166,0.0127666,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,skip_connect,nor_conv_3x3,0.60074997,0.5059756,62.857098,12571.434,0.017460966,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,skip_connect,skip_connect,0.6476667,0.6142518,48.252502,9650.505,0.011884093,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,skip_connect,nor_conv_1x1,0.6156667,0.5367238,60.08544,12017.059,0.014710689,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,skip_connect,none,0.8365,0.83194464,50.534473,10106.896,0.012838069,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,nor_conv_1x1,avg_pool_3x3,0.751,0.7446869,67.93594,13587.165,0.018320715,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,nor_conv_1x1,nor_conv_3x3,0.64325,0.61362886,74.44195,14888.424,0.018291617,21.6142,0.622536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,nor_conv_1x1,skip_connect,0.62416667,0.58381677,62.90654,12581.299,0.018308226,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,nor_conv_1x1,nor_conv_1x1,0.6265,0.57305866,73.723015,14744.575,0.01725688,13.74988,0.407496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,nor_conv_1x1,none,0.823,0.8186025,62.5837,12516.748,0.014840031,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,none,avg_pool_3x3,0.7593333,0.7567106,57.23547,11447.075,0.013825647,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,none,nor_conv_3x3,0.6855,0.6750231,66.41999,13283.987,0.016450865,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,none,skip_connect,0.6078333,0.577528,50.546448,10109.297,0.013558626,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,none,nor_conv_1x1,0.64416665,0.6138365,63.504852,12700.976,0.01760622,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,none,none,0.9916667,0.99143046,49.760284,9952.068,0.012876852,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,0.81166667,0.80363214,50.78513,10157.03,0.010285386,2.93644,0.108456
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,0.6985,0.6845682,58.75916,11751.821,0.010825825,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,0.7765,0.7779631,45.13926,9027.847,0.009573396,2.93644,0.108456
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,0.72283334,0.72112066,55.1365,11027.325,0.012845572,3.91948,0.136456
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,avg_pool_3x3,none,0.85366666,0.8563151,45.57971,9115.934,0.012937888,2.93644,0.108456
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,0.73833334,0.73718524,60.139065,12027.797,0.013160602,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,0.637,0.57112724,71.24797,14249.606,0.014942058,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,nor_conv_3x3,skip_connect,0.704,0.6922874,52.785095,10557.029,0.0113681555,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,0.6588333,0.5937047,68.26067,13652.1455,0.015949544,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,nor_conv_3x3,none,0.75750005,0.7373665,55.299828,11059.962,0.017752767,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,skip_connect,avg_pool_3x3,0.7953333,0.7981147,43.881287,8776.262,0.009852052,2.93644,0.108456
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,skip_connect,nor_conv_3x3,0.68883336,0.68438363,53.070225,10614.059,0.012174249,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,skip_connect,skip_connect,0.7761667,0.7785432,39.50975,7901.9526,0.0096915085,2.93644,0.108456
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,skip_connect,nor_conv_1x1,0.7251667,0.7187541,50.100494,10020.112,0.013827061,3.91948,0.136456
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,skip_connect,none,0.8466667,0.8429664,40.086086,8017.2065,0.010426004,2.93644,0.108456
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,0.77433336,0.76256424,53.647076,10729.422,0.016055202,3.91948,0.136456
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,0.63516665,0.57169414,66.11714,13223.437,0.012314725,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,nor_conv_1x1,skip_connect,0.7175,0.70520765,50.83005,10166.015,0.013353229,3.91948,0.136456
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,0.65991664,0.6063316,63.69033,12738.082,0.015563178,4.90252,0.164456
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,nor_conv_1x1,none,0.7876667,0.7736388,53.079586,10615.8955,0.014486257,3.91948,0.136456
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,none,avg_pool_3x3,0.77525,0.7680521,44.66633,8933.274,0.011361075,2.93644,0.108456
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,none,nor_conv_3x3,0.6325,0.5698813,54.11607,10823.228,0.014287042,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,none,skip_connect,0.7235,0.72182596,38.24562,7649.1216,0.0100248335,2.93644,0.108456
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,none,nor_conv_1x1,0.6584166,0.6068919,52.044712,10408.966,0.0137766125,3.91948,0.136456
avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,none,none,0.834,0.8299275,41.26877,8253.735,0.010752511,2.93644,0.108456
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,0.69483334,0.68380356,58.968483,11793.699,0.014131832,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,0.62116665,0.5594331,68.603004,13720.565,0.015785526,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,avg_pool_3x3,skip_connect,0.6793333,0.67533946,53.191628,10638.3,0.0109792,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,0.62866664,0.56725115,64.263405,12852.6875,0.015438676,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,avg_pool_3x3,none,0.64133334,0.6085498,53.86874,10773.758,0.01542511,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,0.638,0.5951681,67.871574,13574.277,0.01568973,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3,0.6523333,0.6176071,77.88052,15576.13,0.016936565,29.47852,0.837576
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_3x3,skip_connect,0.61733335,0.56497693,62.677814,12535.551,0.015213188,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,0.6026667,0.54858935,73.777306,14755.468,0.017200334,21.6142,0.622536
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_3x3,none,0.61983335,0.57510877,66.92298,13384.582,0.015669234,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,skip_connect,avg_pool_3x3,0.68766665,0.67895186,52.8829,10576.566,0.011882321,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,skip_connect,nor_conv_3x3,0.607,0.53748846,63.973526,12794.723,0.015620542,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,skip_connect,skip_connect,0.6853333,0.67444956,46.955055,9391.015,0.012950794,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,skip_connect,nor_conv_1x1,0.6135,0.5531641,58.44368,11688.727,0.015187025,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,skip_connect,none,0.62733334,0.5913843,50.02142,10004.293,0.013634046,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,0.64350003,0.60838497,64.304276,12860.878,0.018032467,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,0.597,0.54996705,74.44283,14888.529,0.015479994,21.6142,0.622536
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_1x1,skip_connect,0.62008333,0.5762393,60.26286,12052.553,0.016265487,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,0.60433334,0.5480422,71.71713,14343.404,0.016276622,13.74988,0.407496
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_1x1,none,0.621,0.5604021,61.67952,12335.924,0.015756965,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,none,avg_pool_3x3,0.6459167,0.61091626,53.734142,10746.856,0.012040282,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,none,nor_conv_3x3,0.59,0.5152406,64.25059,12850.137,0.015458417,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,none,skip_connect,0.62366664,0.5768029,49.767525,9953.514,0.017382931,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,none,nor_conv_1x1,0.5876667,0.52494395,61.728653,12345.716,0.017349552,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,none,none,0.6128333,0.5515755,51.457355,10291.469,0.012277722,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,avg_pool_3x3,avg_pool_3x3,0.80025,0.7992288,44.584427,8916.885,0.013513779,2.93644,0.108456
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,avg_pool_3x3,nor_conv_3x3,0.675,0.6637706,52.892735,10578.531,0.014046606,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,avg_pool_3x3,skip_connect,0.7735,0.77620304,38.739582,7747.9287,0.011700225,2.93644,0.108456
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,avg_pool_3x3,nor_conv_1x1,0.72566664,0.72336847,49.43414,9886.835,0.012288749,3.91948,0.136456
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,avg_pool_3x3,none,0.7988333,0.8005735,39.496407,7899.296,0.011205196,2.93644,0.108456
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,nor_conv_3x3,avg_pool_3x3,0.71316665,0.7149835,52.812508,10562.501,0.011743665,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,nor_conv_3x3,nor_conv_3x3,0.58316666,0.50357616,65.79867,13159.753,0.02029109,20.63116,0.594536
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,nor_conv_3x3,skip_connect,0.7021667,0.687528,48.26061,9652.133,0.012203431,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,nor_conv_3x3,nor_conv_1x1,0.59433335,0.55075806,61.977673,12395.5205,0.015363574,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,nor_conv_3x3,none,0.66108334,0.62962097,49.954514,9990.896,0.011719465,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,skip_connect,avg_pool_3x3,0.7965,0.79497695,38.964893,7792.97,0.010479601,2.93644,0.108456
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,skip_connect,nor_conv_3x3,0.6691667,0.65787077,48.53674,9707.345,0.011944366,11.7838,0.351496
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,skip_connect,skip_connect,0.7751667,0.7785102,33.195045,6638.9946,0.008432778,2.93644,0.108456
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,skip_connect,nor_conv_1x1,0.69133335,0.6809558,45.00667,9001.349,0.011434873,3.91948,0.136456
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,skip_connect,none,0.786,0.78748846,33.673264,6734.662,0.011665821,2.93644,0.108456
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,nor_conv_1x1,avg_pool_3x3,0.75266665,0.7535992,49.785366,9957.051,0.012782192,3.91948,0.136456
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,nor_conv_1x1,nor_conv_3x3,0.5865,0.5155241,62.196316,12439.259,0.014089679,12.76684,0.379496
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,nor_conv_1x1,skip_connect,0.697,0.6874028,45.161865,9032.399,0.012407613,3.91948,0.136456
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,nor_conv_1x1,nor_conv_1x1,0.6278333,0.5776269,59.02771,11805.532,0.014612794,4.90252,0.164456
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,nor_conv_1x1,none,0.68,0.6702769,47.339176,9467.841,0.012016884,3.91948,0.136456
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,none,avg_pool_3x3,0.7546667,0.7472182,39.267586,7853.516,0.012430489,2.93644,0.108456
avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,none,nor_conv_3x3,0.59166664,0.5158701,51.190773,10238.149,0.011347676,11.7838,0.351496
